epoch,split,loss,contrast,tda,L_sb,L_st,L_bt,r1_seq2bio,r1_bio2seq,r5_seq2bio,r5_bio2seq,r10_seq2bio,r10_bio2seq,r1_seq2bio_multi,r1_bio2seq_multi,r5_seq2bio_multi,r5_bio2seq_multi,r10_seq2bio_multi,r10_bio2seq_multi
15,val,3.9071815490722654,3.9071815490722654,0.0,3.9071815490722654,0.0,0.0,0.035999998450279236,0.04999999701976776,0.13199999332427978,0.17599999904632568,0.2660000085830688,0.30799996852874756,0.051999998092651364,0.05199999213218689,0.16399999856948852,0.18400001525878906,0.29599997997283933,0.3179999828338623
16,train,1888.4896484375,4.842587280273437,1883.6470703125,4.842586898803711,0.0,0.0,,,,,,,,,,,,
16,val,3.907130813598633,3.907130813598633,0.0,3.907130813598633,0.0,0.0,0.02800000011920929,0.04399999678134918,0.13199999332427978,0.17000000476837157,0.25799999237060545,0.2919999837875366,0.03999999761581421,0.04399999976158142,0.15600000619888305,0.17599999904632568,0.2859999895095825,0.3079999923706055
17,train,17421.628125,4.842039489746094,17416.7859375,4.84203872680664,0.0,0.0,,,,,,,,,,,,
17,val,3.906948471069336,3.906948471069336,0.0,3.906948471069336,0.0,0.0,0.03799999952316284,0.04399999976158142,0.13000000715255738,0.1559999942779541,0.2559999942779541,0.27599999904632566,0.051999998092651364,0.04399999678134918,0.1600000023841858,0.16399998664855958,0.2859999895095825,0.293999981880188
18,train,135.07943115234374,4.8414966583251955,130.23792724609376,4.8414966583251955,0.0,0.0,,,,,,,,,,,,
18,val,3.906854248046875,3.906854248046875,0.0,3.906854248046875,0.0,0.0,0.03799999952316284,0.04199999868869782,0.13199999332427978,0.16599999666213988,0.2619999885559082,0.29200000762939454,0.051999998092651364,0.04199999868869782,0.16000001430511473,0.17199997901916503,0.2859999895095825,0.30199997425079345
19,train,35198.203125,4.841202163696289,35193.3625,4.841202163696289,0.0,0.0,,,,,,,,,,,,
19,val,3.9069862365722656,3.9069862365722656,0.0,3.9069862365722656,0.0,0.0,0.04399999976158142,0.046000003814697266,0.13799999952316283,0.15199999809265136,0.24200000762939453,0.2859999895095825,0.05400000214576721,0.046000000834465024,0.16799999475479127,0.15999999046325683,0.2700000047683716,0.30199997425079345
20,train,4441.302734375,4.840888977050781,4436.461328125,4.840889358520508,0.0,0.0,,,,,,,,,,,,
20,val,3.9065906524658205,3.9065906524658205,0.0,3.906591033935547,0.0,0.0,0.04000000059604645,0.031999999284744264,0.12999999523162842,0.16599999666213988,0.2519999980926514,0.2740000009536743,0.05,0.031999999284744264,0.15799999237060547,0.17599999904632568,0.2800000190734863,0.2880000114440918
21,train,9034.1734375,4.840104675292968,9029.334375,4.840104675292968,0.0,0.0,,,,,,,,,,,,
21,val,3.9065410614013674,3.9065410614013674,0.0,3.906541442871094,0.0,0.0,0.04200000166893005,0.04399999976158142,0.1459999918937683,0.16599999666213988,0.2559999942779541,0.2819999694824219,0.05600000023841858,0.04399999678134918,0.17400002479553223,0.17000000476837157,0.2879999876022339,0.2979999780654907
22,train,14729.5453125,4.840048599243164,14724.7078125,4.840048599243164,0.0,0.0,,,,,,,,,,,,
22,val,3.906251907348633,3.906251907348633,0.0,3.9062526702880858,0.0,0.0,0.04599999785423279,0.04000000059604645,0.1440000057220459,0.17600001096725465,0.25799999237060545,0.2880000114440918,0.06000000238418579,0.04000000059604645,0.17000000476837157,0.18800001144409179,0.2819999933242798,0.30799996852874756
23,train,32139.434375,4.83967399597168,32134.596875,4.83967399597168,0.0,0.0,,,,,,,,,,,,
23,val,3.9063793182373048,3.9063793182373048,0.0,3.9063793182373048,0.0,0.0,0.04399999976158142,0.04999999701976776,0.1380000114440918,0.16999999284744263,0.2640000104904175,0.2919999837875366,0.05600000023841858,0.05,0.15999999046325683,0.1799999952316284,0.2879999876022339,0.30999996662139895
24,train,4534.6328125,4.839118957519531,4529.79375,4.839118957519531,0.0,0.0,,,,,,,,,,,,
24,val,3.906410980224609,3.906410980224609,0.0,3.9064105987548827,0.0,0.0,0.035999998450279236,0.04000000059604645,0.14399999380111694,0.17200000286102296,0.28399999141693116,0.2919999837875366,0.046000000834465024,0.03999999761581421,0.17000000476837157,0.18600000143051149,0.31399998664855955,0.31000001430511476
25,train,13742.0984375,4.839040756225586,13737.2578125,4.839041137695313,0.0,0.0,,,,,,,,,,,,
25,val,3.906299591064453,3.906299591064453,0.0,3.906299591064453,0.0,0.0,0.03399999737739563,0.04999999701976776,0.15399999618530275,0.16400001049041749,0.28399999141693116,0.3,0.04400000274181366,0.04999999701976776,0.18200000524520873,0.171999990940094,0.3140000104904175,0.3200000047683716
26,train,3702.962109375,4.83829345703125,3698.12421875,4.838293075561523,0.0,0.0,,,,,,,,,,,,
26,val,3.906298065185547,3.906298065185547,0.0,3.9062984466552733,0.0,0.0,0.03400000035762787,0.046000000834465024,0.14800000190734863,0.17400002479553223,0.27200000286102294,0.29800000190734866,0.04200000166893005,0.04599999785423279,0.17600001096725465,0.18600000143051149,0.29800000190734866,0.3200000047683716
27,train,2052.5791015625,4.838132858276367,2047.741015625,4.83813247680664,0.0,0.0,,,,,,,,,,,,
27,val,3.9065948486328126,3.9065948486328126,0.0,3.9065948486328126,0.0,0.0,0.03799999952316284,0.04599999785423279,0.15399999618530275,0.19000000953674318,0.2879999876022339,0.3039999961853027,0.04399999976158142,0.04599999785423279,0.1820000171661377,0.20199999809265137,0.31399998664855955,0.3220000028610229
28,train,35371.125,4.837761306762696,35366.284375,4.837761306762696,0.0,0.0,,,,,,,,,,,,
28,val,3.9061511993408202,3.9061511993408202,0.0,3.9061511993408202,0.0,0.0,0.03400000035762787,0.04799999892711639,0.14999998807907106,0.19799998998641968,0.30199997425079345,0.30600001811981203,0.04000000059604645,0.04799999892711639,0.18000000715255737,0.20799999237060546,0.3259999990463257,0.32800002098083497
29,train,14296.1625,4.837354278564453,14291.3265625,4.837354278564453,0.0,0.0,,,,,,,,,,,,
29,val,3.905926513671875,3.905926513671875,0.0,3.9059261322021483,0.0,0.0,0.037999996542930604,0.05600000023841858,0.15399999618530275,0.19000000953674318,0.28399999141693116,0.30399997234344484,0.04599999785423279,0.05600000023841858,0.18600001335144042,0.2,0.3079999923706055,0.31999998092651366
30,train,10447.2265625,4.836883544921875,10442.38984375,4.836883926391602,0.0,0.0,,,,,,,,,,,,
30,val,3.905780029296875,3.905780029296875,0.0,3.905780029296875,0.0,0.0,0.04999999701976776,0.05600000023841858,0.15600000619888305,0.18799999952316285,0.28399996757507323,0.3059999942779541,0.0559999942779541,0.05600000023841858,0.18600001335144042,0.1940000057220459,0.31399998664855955,0.3239999771118164
31,train,15267.559375,4.837110900878907,15262.7234375,4.837110900878907,0.0,0.0,,,,,,,,,,,,
31,val,3.905464935302734,3.905464935302734,0.0,3.905464935302734,0.0,0.0,0.03799999952316284,0.0559999942779541,0.15,0.17599999904632568,0.2940000057220459,0.3,0.04399999678134918,0.05600000023841858,0.17799999713897705,0.18399999141693116,0.32200002670288086,0.31399998664855955
32,train,12662.29296875,4.836484909057617,12657.45546875,4.836484909057617,0.0,0.0,,,,,,,,,,,,
32,val,3.905596923828125,3.905596923828125,0.0,3.905596923828125,0.0,0.0,0.04399999678134918,0.046000000834465024,0.15400002002716065,0.1760000228881836,0.29000000953674315,0.2940000057220459,0.04999999701976776,0.04599999785423279,0.17599999904632568,0.18600000143051149,0.31399998664855955,0.3119999885559082
33,train,20582.371875,4.836221694946289,20577.534375,4.836221694946289,0.0,0.0,,,,,,,,,,,,
33,val,3.9055740356445314,3.9055740356445314,0.0,3.9055736541748045,0.0,0.0,0.04399999678134918,0.051999998092651364,0.15400002002716065,0.178000009059906,0.28600001335144043,0.29200000762939454,0.05399999618530273,0.051999998092651364,0.1720000147819519,0.18599998950958252,0.3119999885559082,0.3099999904632568
34,train,17714.875,4.8365325927734375,17710.0375,4.836532211303711,0.0,0.0,,,,,,,,,,,,
34,val,3.9055507659912108,3.9055507659912108,0.0,3.9055507659912108,0.0,0.0,0.04599999487400055,0.051999998092651364,0.1600000023841858,0.17000000476837157,0.2679999828338623,0.29000000953674315,0.057999998331069946,0.051999998092651364,0.18599998950958252,0.1819999933242798,0.2940000057220459,0.30799996852874756
35,train,8469.26171875,4.835855865478516,8464.4265625,4.835855865478516,0.0,0.0,,,,,,,,,,,,
35,val,3.9049659729003907,3.9049659729003907,0.0,3.9049655914306642,0.0,0.0,0.04799999594688416,0.046000000834465024,0.15800000429153443,0.1680000066757202,0.2899999856948853,0.28399999141693116,0.059999996423721315,0.04599999785423279,0.17799999713897705,0.17599998712539672,0.3179999828338623,0.3039999961853027
36,train,6850.28828125,4.8357196807861325,6845.45234375,4.8357196807861325,0.0,0.0,,,,,,,,,,,,
36,val,3.9050479888916017,3.9050479888916017,0.0,3.905047607421875,0.0,0.0,0.04599999785423279,0.04799999892711639,0.16600000858306885,0.16200000047683716,0.2759999752044678,0.2879999876022339,0.0559999942779541,0.04799999892711639,0.18399999141693116,0.17000001668930054,0.29800000190734866,0.30199997425079345
37,train,13154.640625,4.835075378417969,13149.8046875,4.835075378417969,0.0,0.0,,,,,,,,,,,,
37,val,3.904837417602539,3.904837417602539,0.0,3.904837799072266,0.0,0.0,0.03999999761581421,0.04599999487400055,0.17000000476837157,0.17400000095367432,0.2679999828338623,0.29599997997283933,0.04999999701976776,0.04799999594688416,0.18799999952316285,0.18200000524520873,0.29000000953674315,0.31399998664855955
38,train,21471.6953125,4.8349956512451175,21466.859375,4.834995269775391,0.0,0.0,,,,,,,,,,,,
38,val,3.9040721893310546,3.9040721893310546,0.0,3.904071807861328,0.0,0.0,0.035999998450279236,0.04799999892711639,0.16600000858306885,0.1799999952316284,0.2740000009536743,0.2999999761581421,0.04399999678134918,0.04999999701976776,0.1819999933242798,0.18799999952316285,0.3019999980926514,0.3179999828338623
39,train,12590.3171875,4.834784317016601,12585.48203125,4.834784698486328,0.0,0.0,,,,,,,,,,,,
39,val,3.9031158447265626,3.9031158447265626,0.0,3.9031158447265626,0.0,0.0,0.04399999976158142,0.047999992966651917,0.178000009059906,0.16399998664855958,0.2899999856948853,0.2919999837875366,0.05399999618530273,0.04799999594688416,0.19000000953674318,0.17400001287460326,0.31599998474121094,0.3120000123977661
40,train,12829.05859375,4.834535598754883,12824.22421875,4.834535217285156,0.0,0.0,,,,,,,,,,,,
40,val,3.90307731628418,3.90307731628418,0.0,3.90307731628418,0.0,0.0,0.04799999594688416,0.05,0.1680000066757202,0.17200000286102296,0.30399997234344484,0.293999981880188,0.05600000023841858,0.04999999701976776,0.18600000143051149,0.18400001525878906,0.32400002479553225,0.31599998474121094
41,train,12005.01328125,4.834177398681641,12000.17890625,4.834177780151367,0.0,0.0,,,,,,,,,,,,
41,val,3.90318603515625,3.90318603515625,0.0,3.90318603515625,0.0,0.0,0.04799999594688416,0.03999999761581421,0.18800001144409179,0.19800000190734862,0.2899999856948853,0.30799996852874756,0.0559999942779541,0.03999999463558197,0.2,0.2080000162124634,0.31000001430511476,0.3319999694824219
42,train,13339.246875,4.83398551940918,13334.4140625,4.83398551940918,0.0,0.0,,,,,,,,,,,,
42,val,3.9037281036376954,3.9037281036376954,0.0,3.9037281036376954,0.0,0.0,0.051999998092651364,0.05199999213218689,0.18200000524520873,0.17000001668930054,0.3,0.30599997043609617,0.06000000238418579,0.051999998092651364,0.20199999809265137,0.1819999933242798,0.3220000028610229,0.32799999713897704
43,train,16193.0390625,4.8337890625,16188.2046875,4.8337890625,0.0,0.0,,,,,,,,,,,,
43,val,3.9039363861083984,3.9039363861083984,0.0,3.903936004638672,0.0,0.0,0.04799999892711639,0.04599999487400055,0.16600000858306885,0.17599999904632568,0.29599997997283933,0.3099999904632568,0.057999998331069946,0.04799999892711639,0.18600001335144042,0.18600000143051149,0.3220000028610229,0.3299999713897705
44,train,5514.765234375,4.833506011962891,5509.93125,4.833506774902344,0.0,0.0,,,,,,,,,,,,
44,val,3.9034690856933594,3.9034690856933594,0.0,3.9034690856933594,0.0,0.0,0.04799999594688416,0.04799999594688416,0.15999999046325683,0.17000000476837157,0.2899999856948853,0.3059999942779541,0.059999996423721315,0.04999999701976776,0.17400002479553223,0.18399999141693116,0.31399998664855955,0.3259999990463257
45,train,11022.37890625,4.833021545410157,11017.54765625,4.833021545410157,0.0,0.0,,,,,,,,,,,,
45,val,3.903403472900391,3.903403472900391,0.0,3.903403472900391,0.0,0.0,0.04799999892711639,0.05399999618530273,0.17400000095367432,0.18000000715255737,0.2979999780654907,0.3,0.06399999856948853,0.05600000023841858,0.19000000953674318,0.19200000762939454,0.31999998092651366,0.3200000047683716
46,train,11541.54453125,4.833146667480468,11536.7109375,4.833146667480468,0.0,0.0,,,,,,,,,,,,
46,val,3.902511215209961,3.902511215209961,0.0,3.9025115966796875,0.0,0.0,0.05,0.05399999618530273,0.1819999933242798,0.17799999713897705,0.3039999961853027,0.2919999837875366,0.06200000047683716,0.05600000023841858,0.19399999380111693,0.19000000953674318,0.32799997329711916,0.31399998664855955
47,train,1046.058984375,4.832643508911133,1041.22626953125,4.832643508911133,0.0,0.0,,,,,,,,,,,,
47,val,3.902918243408203,3.902918243408203,0.0,3.902918243408203,0.0,0.0,0.04599999487400055,0.04399999976158142,0.18400001525878906,0.17599999904632568,0.3039999961853027,0.3059999942779541,0.057999998331069946,0.046000000834465024,0.20399999618530273,0.18600001335144042,0.3240000009536743,0.3259999752044678
48,train,3745.298828125,4.832501983642578,3740.466015625,4.832501983642578,0.0,0.0,,,,,,,,,,,,
48,val,3.902364730834961,3.902364730834961,0.0,3.902364730834961,0.0,0.0,0.04999999701976776,0.04399999678134918,0.17000000476837157,0.18800001144409179,0.28399996757507323,0.3,0.06399999856948853,0.04599999785423279,0.19199999570846557,0.19600000381469726,0.3059999942779541,0.31999998092651366
49,train,11089.5890625,4.832495498657226,11084.75703125,4.832495498657226,0.0,0.0,,,,,,,,,,,,
49,val,3.9018409729003904,3.9018409729003904,0.0,3.9018409729003904,0.0,0.0,0.051999998092651364,0.03999999761581421,0.17800002098083495,0.17400000095367432,0.28600001335144043,0.3059999942779541,0.06200000047683716,0.041999995708465576,0.18999998569488524,0.18600000143051149,0.3099999904632568,0.3240000009536743
50,train,8978.13671875,4.832224273681641,8973.303125,4.832224273681641,0.0,0.0,,,,,,,,,,,,
50,val,3.9009689331054687,3.9009689331054687,0.0,3.9009689331054687,0.0,0.0,0.04599999487400055,0.04400000274181366,0.17799999713897705,0.1819999933242798,0.2999999761581421,0.3179999828338623,0.057999998331069946,0.04799999594688416,0.19000000953674318,0.19000000953674318,0.3220000028610229,0.33599998950958254
51,train,5437.426171875,4.831842041015625,5432.59453125,4.831842041015625,0.0,0.0,,,,,,,,,,,,
51,val,3.900987243652344,3.900987243652344,0.0,3.900987243652344,0.0,0.0,0.051999998092651364,0.04999999701976776,0.17599999904632568,0.19000000953674318,0.3,0.3039999961853027,0.06399999856948853,0.05399999618530273,0.19200001955032348,0.2,0.3240000009536743,0.3179999828338623
52,train,7183.10234375,4.8316162109375,7178.27109375,4.8316162109375,0.0,0.0,,,,,,,,,,,,
52,val,3.901653289794922,3.901653289794922,0.0,3.901653289794922,0.0,0.0,0.04999999701976776,0.05600000023841858,0.17799999713897705,0.18799999952316285,0.2919999837875366,0.3259999752044678,0.059999996423721315,0.05800000429153442,0.19199999570846557,0.19599999189376832,0.31599998474121094,0.33999996185302733
53,train,8686.471875,4.831378555297851,8681.63984375,4.831378173828125,0.0,0.0,,,,,,,,,,,,
53,val,3.9023059844970702,3.9023059844970702,0.0,3.9023059844970702,0.0,0.0,0.04799999594688416,0.04800000488758087,0.17200000286102296,0.1940000057220459,0.2880000114440918,0.30599997043609617,0.05400000214576721,0.051999998092651364,0.18399999141693116,0.20199999809265137,0.31399998664855955,0.31999998092651366
54,train,2427.9033203125,4.831352233886719,2423.071875,4.831352233886719,0.0,0.0,,,,,,,,,,,,
54,val,3.902316665649414,3.902316665649414,0.0,3.9023170471191406,0.0,0.0,0.04799999892711639,0.04399999976158142,0.17600001096725465,0.1840000033378601,0.28399999141693116,0.3079999923706055,0.05399999618530273,0.046000000834465024,0.18999998569488524,0.19199999570846557,0.3079999923706055,0.32200002670288086
55,train,4936.441796875,4.8313041687011715,4931.6109375,4.8313041687011715,0.0,0.0,,,,,,,,,,,,
55,val,3.901814651489258,3.901814651489258,0.0,3.901814651489258,0.0,0.0,0.04999999701976776,0.05,0.16599999666213988,0.17200000286102296,0.29200000762939454,0.30199997425079345,0.057999998331069946,0.05400000214576721,0.1819999933242798,0.18399999141693116,0.31599998474121094,0.31999998092651366
56,train,7597.834375,4.83079719543457,7593.00390625,4.830797576904297,0.0,0.0,,,,,,,,,,,,
56,val,3.9023513793945312,3.9023513793945312,0.0,3.9023509979248048,0.0,0.0,0.05399999618530273,0.035999998450279236,0.17200000286102296,0.19399999380111693,0.2859999895095825,0.3,0.057999998331069946,0.03999999761581421,0.18200000524520873,0.20399999618530273,0.3099999904632568,0.3179999828338623
57,train,5329.303515625,4.830460739135742,5324.47265625,4.830460739135742,0.0,0.0,,,,,,,,,,,,
57,val,3.9014469146728517,3.9014469146728517,0.0,3.9014469146728517,0.0,0.0,0.05399999618530273,0.04599999785423279,0.19000000953674318,0.18600001335144042,0.3039999961853027,0.31399998664855955,0.062000006437301636,0.048000001907348634,0.20399999618530273,0.2,0.3259999990463257,0.33199999332427976
58,train,5181.707421875,4.830482864379883,5176.87734375,4.830483245849609,0.0,0.0,,,,,,,,,,,,
58,val,3.9008270263671876,3.9008270263671876,0.0,3.9008270263671876,0.0,0.0,0.05799999237060547,0.04399999976158142,0.18000000715255737,0.1940000057220459,0.2979999780654907,0.3260000228881836,0.06399999856948853,0.04799999594688416,0.1940000057220459,0.20399999618530273,0.3220000028610229,0.34600000381469725
59,train,9190.18671875,4.830133438110352,9185.35703125,4.8301338195800785,0.0,0.0,,,,,,,,,,,,
59,val,3.900130844116211,3.900130844116211,0.0,3.9001312255859375,0.0,0.0,0.06200000047683716,0.04599999785423279,0.19000000953674318,0.17600001096725465,0.31399998664855955,0.3239999771118164,0.07200000286102295,0.05,0.20199999809265137,0.18799999952316285,0.3380000114440918,0.3419999837875366
60,train,7257.8484375,4.829960632324219,7253.01875,4.829960632324219,0.0,0.0,,,,,,,,,,,,
60,val,3.9005172729492186,3.9005172729492186,0.0,3.9005172729492186,0.0,0.0,0.05600000023841858,0.057999998331069946,0.18600001335144042,0.17400000095367432,0.31399998664855955,0.32199997901916505,0.059999996423721315,0.06200000047683716,0.19800000190734862,0.18399999141693116,0.3360000133514404,0.3360000133514404
61,train,8550.30859375,4.829665756225586,8545.478125,4.8296661376953125,0.0,0.0,,,,,,,,,,,,
61,val,3.9000816345214844,3.9000816345214844,0.0,3.9000816345214844,0.0,0.0,0.059999996423721315,0.051999998092651364,0.1820000171661377,0.18200000524520873,0.3239999771118164,0.32799997329711916,0.06399999856948853,0.0559999942779541,0.20399999618530273,0.19200000762939454,0.35,0.3440000057220459
62,train,5761.780859375,4.829446411132812,5756.9515625,4.829446792602539,0.0,0.0,,,,,,,,,,,,
62,val,3.900384521484375,3.900384521484375,0.0,3.900384521484375,0.0,0.0,0.059999996423721315,0.04399999976158142,0.1940000057220459,0.19199999570846557,0.3099999904632568,0.3259999752044678,0.06599999666213989,0.046000000834465024,0.2119999885559082,0.2,0.3360000133514404,0.343999981880188
63,train,3253.0671875,4.829266357421875,3248.2376953125,4.829266357421875,0.0,0.0,,,,,,,,,,,,
63,val,3.9011455535888673,3.9011455535888673,0.0,3.9011459350585938,0.0,0.0,0.059999996423721315,0.04199999868869782,0.19600000381469726,0.1820000171661377,0.3,0.32199997901916505,0.07000000476837158,0.04399999976158142,0.2119999885559082,0.1899999976158142,0.3240000009536743,0.34000000953674314
64,train,4579.268359375,4.829115295410157,4574.439453125,4.829115295410157,0.0,0.0,,,,,,,,,,,,
64,val,3.9015079498291017,3.9015079498291017,0.0,3.9015079498291017,0.0,0.0,0.06200000047683716,0.037999996542930604,0.1899999976158142,0.18600001335144042,0.3099999904632568,0.32800002098083497,0.06999999880790711,0.03799999356269836,0.20199999809265137,0.19600000381469726,0.3320000171661377,0.34600000381469725
65,train,2501.4056640625,4.828830337524414,2496.5767578125,4.828830718994141,0.0,0.0,,,,,,,,,,,,
65,val,3.900556945800781,3.900556945800781,0.0,3.900556945800781,0.0,0.0,0.051999998092651364,0.04399999976158142,0.1899999976158142,0.18000000715255737,0.3,0.3299999713897705,0.06399999260902405,0.04399999976158142,0.20399999618530273,0.19200000762939454,0.32199997901916505,0.34600000381469725
66,train,7794.11484375,4.8287498474121096,7789.28671875,4.8287498474121096,0.0,0.0,,,,,,,,,,,,
66,val,3.9002750396728514,3.9002750396728514,0.0,3.900274658203125,0.0,0.0,0.057999998331069946,0.04399999678134918,0.18000000715255737,0.17800002098083495,0.30199997425079345,0.3240000009536743,0.06800000071525573,0.04399999976158142,0.19399999380111693,0.18600001335144042,0.3259999752044678,0.3400000333786011
67,train,7616.3734375,4.828379440307617,7611.5453125,4.828379440307617,0.0,0.0,,,,,,,,,,,,
67,val,3.9008258819580077,3.9008258819580077,0.0,3.9008258819580077,0.0,0.0,0.057999998331069946,0.03999999761581421,0.1940000057220459,0.17400000095367432,0.29800000190734866,0.3179999828338623,0.06799999475479127,0.040000003576278684,0.20999999046325685,0.1840000033378601,0.32000002861022947,0.33399999141693115
