epoch,split,loss,contrast,tda,L_sb,L_st,L_bt,r1_seq2bio,r1_bio2seq,r5_seq2bio,r5_bio2seq,r10_seq2bio,r10_bio2seq,r1_seq2bio_multi,r1_bio2seq_multi,r5_seq2bio_multi,r5_bio2seq_multi,r10_seq2bio_multi,r10_bio2seq_multi
66,val,3.909282956804548,3.909282956804548,0.0,3.909282956804548,0.0,0.0,0.09523809807641166,0.07539682728903634,0.22817461831229074,0.24404762472425187,0.36904760769435335,0.3769841194152832,0.09523809807641166,0.07539682728903634,0.22817461831229074,0.24404762472425187,0.36904760769435335,0.37698415347508024
67,train,4.119614421716433,4.119614421716433,0.0,4.119614421716433,0.0,0.0,,,,,,,,,,,,
67,val,3.916976111275809,3.916976111275809,0.0,3.916976111275809,0.0,0.0,0.0932539701461792,0.0694444477558136,0.24007936886378697,0.23809524944850377,0.37103172710963656,0.3730158805847168,0.0932539701461792,0.0694444477558136,0.24007935183388845,0.23809524944850377,0.37103172710963656,0.3730158805847168
68,train,4.116313853922716,4.116313853922716,0.0,4.116313853922716,0.0,0.0,,,,,,,,,,,,
68,val,3.936245782034738,3.936245782034738,0.0,3.936245782034738,0.0,0.0,0.09722222600664411,0.07936508314950126,0.23015872069767543,0.21230159487043107,0.34920637948172434,0.35912697655814035,0.09722222600664411,0.07936508314950126,0.23015872069767543,0.21230159487043107,0.3492063454219273,0.35912697655814035
69,train,4.111614766295863,4.111614766295863,0.0,4.111615147467798,0.0,0.0,,,,,,,,,,,,
69,val,3.938302993774414,3.938302993774414,0.0,3.938302993774414,0.0,0.0,0.09920635393687657,0.08134921107973371,0.23412699358803885,0.23611113003322057,0.35714285714285715,0.3829364776611328,0.09920635393687657,0.08134921107973371,0.23412697655814035,0.23611111300332205,0.35714285714285715,0.38293651172092985
70,train,4.106260444111046,4.106260444111046,0.0,4.106260444111046,0.0,0.0,,,,,,,,,,,,
70,val,3.912245341709682,3.912245341709682,0.0,3.912245069231306,0.0,0.0,0.10515872921262469,0.07936508314950126,0.24007935183388845,0.24404762472425187,0.3571428230830601,0.3769841194152832,0.10515872921262469,0.07936508314950126,0.24007936886378697,0.24404762472425187,0.3571428230830601,0.3769841194152832
71,train,4.104474272419009,4.104474272419009,0.0,4.104474272419009,0.0,0.0,,,,,,,,,,,,
71,val,3.919969286237444,3.919969286237444,0.0,3.919969286237444,0.0,0.0,0.091269850730896,0.0714285671710968,0.22420636245182582,0.2440476417541504,0.3511904648372105,0.35714285714285715,0.09126984221594674,0.07142857142857142,0.22420634542192733,0.24404762472425187,0.35119049889700754,0.35714285714285715
72,train,4.10064768735363,4.10064768735363,0.0,4.10064768735363,0.0,0.0,,,,,,,,,,,,
72,val,3.92474855695452,3.92474855695452,0.0,3.924748284476144,0.0,0.0,0.09325396163122994,0.07936508314950126,0.23412699358803885,0.24007935183388845,0.35317461831229074,0.37103172710963656,0.0932539701461792,0.07936508314950126,0.23412699358803885,0.24007936886378697,0.35317461831229074,0.3710317611694336
73,train,4.097698941256831,4.097698941256831,0.0,4.097698941256831,0.0,0.0,,,,,,,,,,,,
73,val,3.9345812116350447,3.9345812116350447,0.0,3.9345812116350447,0.0,0.0,0.09722222600664411,0.07936508314950126,0.24404762472425187,0.23214285714285715,0.3472222260066441,0.36309524944850374,0.09722222600664411,0.07936508314950126,0.24404762472425187,0.23214285714285715,0.3472221919468471,0.36309524944850374
74,train,4.092287443281616,4.092287443281616,0.0,4.092287443281616,0.0,0.0,,,,,,,,,,,,
74,val,3.9352027348109653,3.9352027348109653,0.0,3.9352027348109653,0.0,0.0,0.09920635393687657,0.08531745842524938,0.23611111300332205,0.22420634542192733,0.36706348827907015,0.36507933480398996,0.09920635393687657,0.08531745842524938,0.23611109597342356,0.22420634542192733,0.36706348827907015,0.36507933480398996
75,train,4.088094170813817,4.088094170813817,0.0,4.088094170813817,0.0,0.0,,,,,,,,,,,,
75,val,3.9234531947544644,3.9234531947544644,0.0,3.9234531947544644,0.0,0.0,0.10317460128239223,0.0773809552192688,0.2480158805847168,0.23611111300332205,0.3789682388305664,0.3710317611694336,0.10317460128239223,0.0773809552192688,0.24801586355481828,0.23611111300332205,0.37896827289036344,0.3710317611694336
76,train,4.085241098872951,4.085241098872951,0.0,4.085240717701015,0.0,0.0,,,,,,,,,,,,
76,val,3.9116548810686385,3.9116548810686385,0.0,3.9116548810686385,0.0,0.0,0.10119046483721052,0.08531745842524938,0.25595239230564665,0.24206350530896867,0.38492063113621305,0.36507936886378695,0.10119047335215978,0.08531746694019862,0.2559523752757481,0.24206347124917166,0.38492063113621305,0.36507936886378695
77,train,4.082544688597775,4.082544688597775,0.0,4.082544688597775,0.0,0.0,,,,,,,,,,,,
77,val,3.9112467084612166,3.9112467084612166,0.0,3.9112464359828403,0.0,0.0,0.10317460128239223,0.08333333049501691,0.24206348827907018,0.2460317611694336,0.36309524944850374,0.36904760769435335,0.10317460128239223,0.08333333049501691,0.24206350530896867,0.24603174413953507,0.36309521538870676,0.3690476417541504
78,train,4.076675021955504,4.076675021955504,0.0,4.076674640783567,0.0,0.0,,,,,,,,,,,,
78,val,3.9450291224888394,3.9450291224888394,0.0,3.9450293949672153,0.0,0.0,0.10119048186710902,0.07142857142857142,0.2460317611694336,0.24603174413953507,0.375,0.36507936886378695,0.10119048186710902,0.07142857142857142,0.2460317611694336,0.24603172710963658,0.375,0.36507936886378695
79,train,4.072933057059914,4.072933057059914,0.0,4.072932675887978,0.0,0.0,,,,,,,,,,,,
79,val,3.957712173461914,3.957712173461914,0.0,3.9577119009835378,0.0,0.0,0.10515872069767543,0.07539682728903634,0.23809523241860525,0.25,0.365079402923584,0.375,0.10515872921262469,0.07539682728903634,0.23809523241860525,0.25,0.36507936886378695,0.375
80,train,4.071978983704137,4.071978983704137,0.0,4.071978983704137,0.0,0.0,,,,,,,,,,,,
80,val,3.9372757502964566,3.9372757502964566,0.0,3.9372754778180803,0.0,0.0,0.10515873772757393,0.0694444477558136,0.24007936886378697,0.2460317611694336,0.375,0.3710317611694336,0.10515872921262469,0.0694444477558136,0.24007936886378697,0.2460317611694336,0.37500003405979704,0.37103172710963656
81,train,4.065908058279664,4.065908058279664,0.0,4.065908058279664,0.0,0.0,,,,,,,,,,,,
81,val,3.942192622593471,3.942192622593471,0.0,3.942192622593471,0.0,0.0,0.10119046483721052,0.08333333900996617,0.2539682388305664,0.23809524944850377,0.35912697655814035,0.36507933480398996,0.10119047335215978,0.08333333900996617,0.25396827289036344,0.23809524944850377,0.35912697655814035,0.36507936886378695
82,train,4.063190302376073,4.063190302376073,0.0,4.063190302376073,0.0,0.0,,,,,,,,,,,,
82,val,3.944261278424944,3.944261278424944,0.0,3.944261278424944,0.0,0.0,0.10119046483721052,0.07341269935880389,0.24206348827907018,0.22817458425249373,0.35912697655814035,0.3710317611694336,0.10119047335215978,0.07341269935880389,0.24206348827907018,0.22817458425249373,0.35912697655814035,0.37103172710963656
83,train,4.062906329283763,4.062906329283763,0.0,4.062905948111827,0.0,0.0,,,,,,,,,,,,
83,val,3.9489378247942244,3.9489378247942244,0.0,3.948937552315848,0.0,0.0,0.11507936034883771,0.08928571428571429,0.24404762472425187,0.24404762472425187,0.3670635223388672,0.35515873772757395,0.11507936886378697,0.08928571428571429,0.24404762472425187,0.24404762472425187,0.36706348827907015,0.35515873772757395
84,train,4.054380275419594,4.054380275419594,0.0,4.054379894247658,0.0,0.0,,,,,,,,,,,,
84,val,3.949193681989397,3.949193681989397,0.0,3.9491934095110213,0.0,0.0,0.10714285714285714,0.08531745842524938,0.25595239230564665,0.24404762472425187,0.365079402923584,0.3769841194152832,0.10714285714285714,0.08531746694019862,0.25595239230564665,0.2440476417541504,0.365079402923584,0.37698408535548616
85,train,4.05353902895687,4.05353902895687,0.0,4.053538647784934,0.0,0.0,,,,,,,,,,,,
85,val,3.9321220942905972,3.9321220942905972,0.0,3.932121821812221,0.0,0.0,0.10714285714285714,0.09126984221594674,0.24404762472425187,0.23412697655814035,0.39285710879734587,0.36507936886378695,0.10714285714285714,0.09126984221594674,0.2440476417541504,0.23412697655814035,0.39285710879734587,0.36507933480398996
86,train,4.047514987680523,4.047514987680523,0.0,4.047514606508587,0.0,0.0,,,,,,,,,,,,
86,val,3.923201152256557,3.923201152256557,0.0,3.923200879778181,0.0,0.0,0.10515872921262469,0.07936508314950126,0.2519841194152832,0.23015872069767543,0.36904760769435335,0.35912697655814035,0.10515872921262469,0.07936508314950126,0.2519841364451817,0.23015872069767543,0.36904760769435335,0.35912697655814035
87,train,4.0489767820550355,4.0489767820550355,0.0,4.0489767820550355,0.0,0.0,,,,,,,,,,,,
87,val,3.934216090611049,3.934216090611049,0.0,3.934216090611049,0.0,0.0,0.10317460128239223,0.08134921107973371,0.23611113003322057,0.23809523241860525,0.36507933480398996,0.3670635223388672,0.10317460979734148,0.08134921107973371,0.23611111300332205,0.23809524944850377,0.36507936886378695,0.3670635223388672
88,train,4.042199163861241,4.042199163861241,0.0,4.042198782689305,0.0,0.0,,,,,,,,,,,,
88,val,3.958486557006836,3.958486557006836,0.0,3.9584862845284596,0.0,0.0,0.0952380895614624,0.0773809552192688,0.2539682388305664,0.24404760769435338,0.35714285714285715,0.38293651172092985,0.09523809807641166,0.07738094670431954,0.25396827289036344,0.24404760769435338,0.35714285714285715,0.3829364776611328
89,train,4.0387526072160425,4.0387526072160425,0.0,4.0387526072160425,0.0,0.0,,,,,,,,,,,,
89,val,3.953916549682617,3.953916549682617,0.0,3.9539168221609935,0.0,0.0,0.08928571428571429,0.0773809552192688,0.23611111300332205,0.24206348827907018,0.36904760769435335,0.375,0.08928571428571429,0.0773809552192688,0.23611109597342356,0.24206348827907018,0.36904760769435335,0.375
90,train,4.033920490583529,4.033920490583529,0.0,4.033920490583529,0.0,0.0,,,,,,,,,,,,
90,val,3.9568865639822826,3.9568865639822826,0.0,3.9568868364606584,0.0,0.0,0.09722222600664411,0.07936508314950126,0.24206348827907018,0.2182539701461792,0.3531745842524937,0.35912697655814035,0.09722222600664411,0.07936508314950126,0.24206348827907018,0.2182539701461792,0.35317461831229074,0.35912697655814035
91,train,4.031227129683841,4.031227129683841,0.0,4.031226367339968,0.0,0.0,,,,,,,,,,,,
91,val,3.937746320452009,3.937746320452009,0.0,3.937746320452009,0.0,0.0,0.08928571428571429,0.08333333900996617,0.25,0.23015873772757395,0.3730158805847168,0.35912697655814035,0.08928571428571429,0.08333333900996617,0.25,0.23015873772757395,0.37301584652491976,0.35912697655814035
92,train,4.028165175522053,4.028165175522053,0.0,4.028165175522053,0.0,0.0,,,,,,,,,,,,
92,val,3.931011472429548,3.931011472429548,0.0,3.931011472429548,0.0,0.0,0.09722222600664411,0.0694444477558136,0.24206348827907018,0.23809523241860525,0.38492063113621305,0.36309521538870676,0.09722222600664411,0.0694444477558136,0.24206348827907018,0.23809524944850377,0.384920597076416,0.36309524944850374
93,train,4.026638581918423,4.026638581918423,0.0,4.026638581918423,0.0,0.0,,,,,,,,,,,,
93,val,3.9450743538992747,3.9450743538992747,0.0,3.945073808942522,0.0,0.0,0.09722221749169487,0.0773809552192688,0.2480158805847168,0.23015873772757395,0.36904760769435335,0.3531745842524937,0.09722221749169487,0.0773809552192688,0.24801586355481828,0.23015873772757395,0.3690476417541504,0.35317461831229074
94,train,4.0213059865339575,4.0213059865339575,0.0,4.0213059865339575,0.0,0.0,,,,,,,,,,,,
94,val,3.945390428815569,3.945390428815569,0.0,3.945390428815569,0.0,0.0,0.09920634542192731,0.08531745842524938,0.25793652875082834,0.22222222600664412,0.3730158805847168,0.3670635223388672,0.09920634542192731,0.08531745842524938,0.25793651172092985,0.2222222089767456,0.3730158805847168,0.36706348827907015
95,train,4.019644839236924,4.019644839236924,0.0,4.019644839236924,0.0,0.0,,,,,,,,,,,,
95,val,3.944571086338588,3.944571086338588,0.0,3.944571086338588,0.0,0.0,0.09722222600664411,0.09126984221594674,0.2519841194152832,0.24206350530896867,0.37698415347508024,0.36706348827907015,0.09722222600664411,0.09126984221594674,0.2519841364451817,0.24206350530896867,0.37698415347508024,0.36706348827907015
96,train,4.013628421399297,4.013628421399297,0.0,4.013628421399297,0.0,0.0,,,,,,,,,,,,
96,val,3.9599320547921315,3.9599320547921315,0.0,3.959932327270508,0.0,0.0,0.091269850730896,0.08134920256478446,0.23214285714285715,0.23611109597342356,0.39682538168770926,0.35714285714285715,0.09126984221594674,0.08134921107973371,0.23214285714285715,0.23611109597342356,0.39682538168770926,0.35714285714285715
97,train,4.0125531353678765,4.0125531353678765,0.0,4.0125531353678765,0.0,0.0,,,,,,,,,,,,
97,val,3.948735918317522,3.948735918317522,0.0,3.948735918317522,0.0,0.0,0.10119047335215978,0.07936508314950126,0.25,0.23809524944850377,0.38492063113621305,0.36706348827907015,0.10119048186710902,0.07936508314950126,0.24999998297010148,0.23809524944850377,0.38492066519601004,0.36706348827907015
98,train,4.008173088651445,4.008173088651445,0.0,4.008173088651445,0.0,0.0,,,,,,,,,,,,
98,val,3.9394558497837613,3.9394558497837613,0.0,3.9394558497837613,0.0,0.0,0.09722221749169487,0.08730158635548182,0.25,0.22817460128239223,0.375,0.36904760769435335,0.09722222600664411,0.08730158635548182,0.2500000170298985,0.22817460128239223,0.375,0.3690476417541504
99,train,4.006461245486924,4.006461245486924,0.0,4.006460864314988,0.0,0.0,,,,,,,,,,,,
99,val,3.9406531197684154,3.9406531197684154,0.0,3.9406531197684154,0.0,0.0,0.10317460128239223,0.09126984221594674,0.2539682558604649,0.22222222600664412,0.36706348827907015,0.36309521538870676,0.10317460128239223,0.09126984221594674,0.2539682388305664,0.22222222600664412,0.36706348827907015,0.36309521538870676
100,train,4.000917480849922,4.000917480849922,0.0,4.000917480849922,0.0,0.0,,,,,,,,,,,,
100,val,3.9620745522635326,3.9620745522635326,0.0,3.9620745522635326,0.0,0.0,0.10317460128239223,0.08928571428571429,0.23809523241860525,0.23015873772757395,0.37103172710963656,0.35912697655814035,0.10317460979734148,0.08928571428571429,0.23809524944850377,0.23015873772757395,0.3710317611694336,0.35912697655814035
101,train,4.001012392661983,4.001012392661983,0.0,4.001012392661983,0.0,0.0,,,,,,,,,,,,
101,val,3.943831035069057,3.943831035069057,0.0,3.943831035069057,0.0,0.0,0.10119047335215978,0.08134920256478446,0.25595239230564665,0.23809523241860525,0.38888890402657644,0.3492063454219273,0.10119048186710902,0.08134920256478446,0.25595239230564665,0.23809523241860525,0.38888890402657644,0.3492063454219273
102,train,3.9963537092603434,3.9963537092603434,0.0,3.9963537092603434,0.0,0.0,,,,,,,,,,,,
102,val,3.9418435777936662,3.9418435777936662,0.0,3.9418433053152904,0.0,0.0,0.10317460128239223,0.08531745842524938,0.26388890402657644,0.2480158805847168,0.37103172710963656,0.3829364776611328,0.10317460128239223,0.08531745842524938,0.26388888699667795,0.2480158805847168,0.37103172710963656,0.3829364776611328
103,train,3.99389743730484,3.99389743730484,0.0,3.99389743730484,0.0,0.0,,,,,,,,,,,,
103,val,3.932476043701172,3.932476043701172,0.0,3.9324757712227956,0.0,0.0,0.11111111300332206,0.08333333049501691,0.26785714285714285,0.2539682558604649,0.3869047164916992,0.36507936886378695,0.11111111300332206,0.08333333049501691,0.26785714285714285,0.25396827289036344,0.38690475055149626,0.36507936886378695
104,train,3.9886319281811087,3.9886319281811087,0.0,3.9886323093530445,0.0,0.0,,,,,,,,,,,,
104,val,3.9513517107282365,3.9513517107282365,0.0,3.9513514382498607,0.0,0.0,0.10119047335215978,0.08730158635548182,0.26587302344185965,0.24603172710963658,0.38690475055149626,0.36309524944850374,0.10119047335215978,0.08730158635548182,0.26587300641196115,0.24603172710963658,0.38690475055149626,0.36309521538870676
105,train,3.985015750024395,3.985015750024395,0.0,3.985015750024395,0.0,0.0,,,,,,,,,,,,
105,val,3.952529634748186,3.952529634748186,0.0,3.9525293622698103,0.0,0.0,0.0932539701461792,0.0932539701461792,0.26587302344185965,0.23015872069767543,0.38888890402657644,0.36309524944850374,0.09325396163122994,0.0932539701461792,0.26587302344185965,0.23015873772757395,0.38888886996677946,0.36309521538870676
106,train,3.983922930083919,3.983922930083919,0.0,3.9839233112558547,0.0,0.0,,,,,,,,,,,,
106,val,3.9750453404017856,3.9750453404017856,0.0,3.9750450679234097,0.0,0.0,0.09523809807641166,0.08531745842524938,0.26388890402657644,0.22420634542192733,0.38492063113621305,0.3551587036677769,0.0952380895614624,0.08531745842524938,0.26388888699667795,0.22420636245182582,0.38492063113621305,0.35515873772757395
107,train,3.981234905591335,3.981234905591335,0.0,3.981235667935207,0.0,0.0,,,,,,,,,,,,
107,val,3.9843526567731584,3.9843526567731584,0.0,3.9843523842947826,0.0,0.0,0.09920635393687657,0.09126984221594674,0.2559523752757481,0.23015873772757395,0.38888890402657644,0.35912697655814035,0.09920635393687657,0.09126984221594674,0.25595239230564665,0.23015872069767543,0.38888886996677946,0.35912697655814035
108,train,3.977165514002732,3.977165514002732,0.0,3.977165514002732,0.0,0.0,,,,,,,,,,,,
108,val,3.9586633954729353,3.9586633954729353,0.0,3.9586633954729353,0.0,0.0,0.10119048186710902,0.08134920256478446,0.24603174413953507,0.22420634542192733,0.38690478461129324,0.36507936886378695,0.10119048186710902,0.08134921107973371,0.2460317611694336,0.22420634542192733,0.38690475055149626,0.36507936886378695
109,train,3.975168554230094,3.975168554230094,0.0,3.975168554230094,0.0,0.0,,,,,,,,,,,,
109,val,3.959537778581892,3.959537778581892,0.0,3.959538051060268,0.0,0.0,0.10119047335215978,0.08531745842524938,0.26190475055149626,0.22619046483721053,0.38293654578072683,0.35912701061793734,0.10119047335215978,0.08531745842524938,0.26190475055149626,0.22619049889700754,0.38293651172092985,0.35912697655814035
110,train,3.9718226269759955,3.9718226269759955,0.0,3.9718226269759955,0.0,0.0,,,,,,,,,,,,
110,val,3.99151611328125,3.99151611328125,0.0,3.9915158408028737,0.0,0.0,0.09722222600664411,0.08531745842524938,0.24206348827907018,0.23809523241860525,0.36904757363455637,0.35912701061793734,0.09722222600664411,0.08531745842524938,0.24206348827907018,0.23809524944850377,0.36904760769435335,0.35912697655814035
111,train,3.9640230868218187,3.9640230868218187,0.0,3.964022705649883,0.0,0.0,,,,,,,,,,,,
111,val,3.998342514038086,3.998342514038086,0.0,3.998342514038086,0.0,0.0,0.09920635393687657,0.08730158635548182,0.24206347124917166,0.22619048186710902,0.38293651172092985,0.35515873772757395,0.09920634542192731,0.08730157784053258,0.24206347124917166,0.22619049889700754,0.38293651172092985,0.35515873772757395
112,train,3.9645822660519126,3.9645822660519126,0.0,3.9645826472238483,0.0,0.0,,,,,,,,,,,,
112,val,4.0040901729038785,4.0040901729038785,0.0,4.004089900425503,0.0,0.0,0.09126984221594674,0.07539682728903634,0.2519841194152832,0.23214285714285715,0.375,0.35515873772757395,0.09126984221594674,0.07539682728903634,0.2519841194152832,0.23214285714285715,0.375,0.35515873772757395
113,train,3.9614417904713113,3.9614417904713113,0.0,3.9614414092993755,0.0,0.0,,,,,,,,,,,,
113,val,3.992356981549944,3.992356981549944,0.0,3.992356981549944,0.0,0.0,0.10317460128239223,0.07936508314950126,0.25992063113621305,0.23412697655814035,0.3988095692225865,0.3531745842524937,0.10317460128239223,0.079365074634552,0.25992063113621305,0.23412699358803885,0.39880950110299246,0.35317461831229074
114,train,3.9599735161738874,3.9599735161738874,0.0,3.9599735161738874,0.0,0.0,,,,,,,,,,,,
114,val,3.9758477892194475,3.9758477892194475,0.0,3.9758475167410716,0.0,0.0,0.10714285714285714,0.08333333049501691,0.26785715988704134,0.22023810659136092,0.39285714285714285,0.3710317611694336,0.10714285714285714,0.08333333900996617,0.26785714285714285,0.22023810659136092,0.39285714285714285,0.3710317611694336
115,train,3.955100232972287,3.955100232972287,0.0,3.955100232972287,0.0,0.0,,,,,,,,,,,,
115,val,3.987799508231027,3.987799508231027,0.0,3.987799508231027,0.0,0.0,0.10515872921262469,0.08333333049501691,0.2519841194152832,0.2182539701461792,0.38492063113621305,0.36309521538870676,0.10515873772757393,0.08333333900996617,0.2519841194152832,0.2182539701461792,0.38492063113621305,0.36309524944850374
116,train,3.9512157097726384,3.9512157097726384,0.0,3.9512160909445746,0.0,0.0,,,,,,,,,,,,
116,val,3.9879559108189175,3.9879559108189175,0.0,3.9879559108189175,0.0,0.0,0.09920635393687657,0.08333333049501691,0.26190476758139475,0.23015873772757395,0.38888890402657644,0.3492063454219273,0.09920635393687657,0.08333333049501691,0.26190475055149626,0.23015873772757395,0.38888890402657644,0.3492063454219273
117,train,3.9479547838602653,3.9479547838602653,0.0,3.9479544026883295,0.0,0.0,,,,,,,,,,,,
117,val,4.007182529994419,4.007182529994419,0.0,4.007182802472796,0.0,0.0,0.09722222600664411,0.07738094670431954,0.25793651172092985,0.22222222600664412,0.38690478461129324,0.3392857142857143,0.09722222600664411,0.0773809552192688,0.25793651172092985,0.22222222600664412,0.38690475055149626,0.3392857142857143
118,train,3.946501756440281,3.946501756440281,0.0,3.946502137612217,0.0,0.0,,,,,,,,,,,,
118,val,4.01139886038644,4.01139886038644,0.0,4.011399405343192,0.0,0.0,0.09722222600664411,0.07738094670431954,0.25198415347508024,0.22817460128239223,0.38293654578072683,0.3412698337009975,0.09722222600664411,0.0773809552192688,0.2519841194152832,0.22817461831229074,0.38293651172092985,0.3412698337009975
119,train,3.941405868828064,3.941405868828064,0.0,3.94140625,0.0,0.0,,,,,,,,,,,,
119,val,4.005327769688198,4.005327769688198,0.0,4.005328042166574,0.0,0.0,0.08928571428571429,0.08730158635548182,0.25992063113621305,0.23611111300332205,0.3968254498073033,0.35912697655814035,0.08928571428571429,0.08730158635548182,0.25992063113621305,0.23611111300332205,0.3968254157475063,0.35912701061793734
120,train,3.9387643473116705,3.9387643473116705,0.0,3.9387647284836067,0.0,0.0,,,,,,,,,,,,
120,val,3.9875240325927734,3.9875240325927734,0.0,3.9875240325927734,0.0,0.0,0.09523809807641166,0.09126984221594674,0.25793651172092985,0.23015872069767543,0.39087302344185965,0.3432539531162807,0.0952380895614624,0.09126984221594674,0.25793651172092985,0.23015873772757395,0.39087298938206266,0.3432539871760777
121,train,3.9363229410616705,3.9363229410616705,0.0,3.9363233222336067,0.0,0.0,,,,,,,,,,,,
121,val,3.979541233607701,3.979541233607701,0.0,3.979540688650949,0.0,0.0,0.09722222600664411,0.09523809807641166,0.2519841194152832,0.23611111300332205,0.3948412963322231,0.35317461831229074,0.09722222600664411,0.09523809807641166,0.2519841194152832,0.23611111300332205,0.39484122821262907,0.35317461831229074
122,train,3.935675329942428,3.935675329942428,0.0,3.935675329942428,0.0,0.0,,,,,,,,,,,,
122,val,3.999038968767439,3.999038968767439,0.0,3.999038968767439,0.0,0.0,0.10119047335215978,0.0932539701461792,0.25992064816611155,0.22619046483721053,0.4067460468837193,0.36111113003322054,0.10119047335215978,0.0932539701461792,0.25992064816611155,0.22619048186710902,0.4067460128239223,0.36111113003322054
123,train,3.931587260928962,3.931587260928962,0.0,3.931587260928962,0.0,0.0,,,,,,,,,,,,
123,val,3.997361319405692,3.997361319405692,0.0,3.997361319405692,0.0,0.0,0.09722221749169487,0.10317460979734148,0.25793651172092985,0.2222222089767456,0.39880950110299246,0.3511904648372105,0.09722222600664411,0.10317460979734148,0.2579364946910313,0.2222222089767456,0.3988095351627895,0.35119049889700754
124,train,3.9287951764978533,3.9287951764978533,0.0,3.9287947953259175,0.0,0.0,,,,,,,,,,,,
124,val,3.9998558589390347,3.9998558589390347,0.0,3.9998558589390347,0.0,0.0,0.11309524093355451,0.10119047335215978,0.2519841364451817,0.22619046483721053,0.38888890402657644,0.3452380725315639,0.11309524093355451,0.10119048186710902,0.2519841364451817,0.22619048186710902,0.38888890402657644,0.3452380725315639
125,train,3.9241757538056206,3.9241757538056206,0.0,3.9241757538056206,0.0,0.0,,,,,,,,,,,,
125,val,3.9896387372698103,3.9896387372698103,0.0,3.989638464791434,0.0,0.0,0.11706348827907018,0.08928571428571429,0.26190476758139475,0.2182539701461792,0.384920597076416,0.3432539531162807,0.11706349679401942,0.08928571428571429,0.26190476758139475,0.21825395311628068,0.38492063113621305,0.3432539871760777
126,train,3.9206083656567134,3.9206083656567134,0.0,3.9206087468286497,0.0,0.0,,,,,,,,,,,,
126,val,4.002761023385184,4.002761023385184,0.0,4.002761023385184,0.0,0.0,0.09523809807641166,0.08531745842524938,0.2519841194152832,0.22023810659136092,0.38293651172092985,0.3392857142857143,0.0952380895614624,0.08531745842524938,0.2519841194152832,0.2202380895614624,0.38293651172092985,0.33928568022591726
127,train,3.9193863284299377,3.9193863284299377,0.0,3.9193863284299377,0.0,0.0,,,,,,,,,,,,
127,val,3.9928201947893416,3.9928201947893416,0.0,3.9928199223109653,0.0,0.0,0.08928571428571429,0.08730159487043108,0.25992063113621305,0.2202380895614624,0.4047619274684361,0.3472222260066441,0.08928571428571429,0.08730158635548182,0.25992063113621305,0.2202380895614624,0.4047618934086391,0.3472222260066441
128,train,3.9113199679205697,3.9113199679205697,0.0,3.9113199679205697,0.0,0.0,,,,,,,,,,,,
128,val,3.967885971069336,3.967885971069336,0.0,3.9678856985909596,0.0,0.0,0.10317460128239223,0.08730159487043108,0.26388888699667795,0.21031745842524938,0.38888886996677946,0.3511904648372105,0.10317460128239223,0.08730159487043108,0.26388888699667795,0.21031745842524938,0.38888890402657644,0.3511904648372105
129,train,3.91168856118267,3.91168856118267,0.0,3.91168856118267,0.0,0.0,,,,,,,,,,,,
129,val,3.9816221509660994,3.9816221509660994,0.0,3.981621878487723,0.0,0.0,0.10714285714285714,0.0932539701461792,0.25595239230564665,0.22817461831229074,0.40277773993355886,0.3492063113621303,0.10714285714285714,0.0932539701461792,0.2559523752757481,0.22817458425249373,0.4027777739933559,0.3492063454219273
130,train,3.9074476422228726,3.9074476422228726,0.0,3.907448023394809,0.0,0.0,,,,,,,,,,,,
130,val,3.994373321533203,3.994373321533203,0.0,3.994373321533203,0.0,0.0,0.11706349679401942,0.08531745842524938,0.2519841194152832,0.22420634542192733,0.3968254157475063,0.3492063113621303,0.11706349679401942,0.08531745842524938,0.2519841364451817,0.22420636245182582,0.3968254157475063,0.3492063454219273
131,train,3.90234375,3.90234375,0.0,3.902343368828064,0.0,0.0,,,,,,,,,,,,
131,val,3.98937497820173,3.98937497820173,0.0,3.989375250680106,0.0,0.0,0.11309523241860527,0.08928571428571429,0.26388890402657644,0.22817460128239223,0.39087298938206266,0.35119049889700754,0.11309524093355451,0.08928571428571429,0.26388888699667795,0.22817460128239223,0.39087298938206266,0.3511904648372105
132,train,3.901698425912373,3.901698425912373,0.0,3.9016988070843093,0.0,0.0,,,,,,,,,,,,
132,val,3.971362795148577,3.971362795148577,0.0,3.971362795148577,0.0,0.0,0.10714285714285714,0.09523809807641166,0.26587300641196115,0.21825395311628068,0.4007936545780727,0.3412698677607945,0.10714285714285714,0.09523809807641166,0.26587300641196115,0.2182539701461792,0.4007936545780727,0.3412698337009975
133,train,3.89788556303669,3.89788556303669,0.0,3.89788556303669,0.0,0.0,,,,,,,,,,,,
133,val,4.011750629970005,4.011750629970005,0.0,4.011750629970005,0.0,0.0,0.10714285714285714,0.09722221749169487,0.2519841364451817,0.22222222600664412,0.4047618934086391,0.3333333560398647,0.10714285714285714,0.09722222600664411,0.2519841364451817,0.2222222089767456,0.4047618934086391,0.33333332198006765
134,train,3.8961039654078844,3.8961039654078844,0.0,3.8961039654078844,0.0,0.0,,,,,,,,,,,,
134,val,4.001970836094448,4.001970836094448,0.0,4.001971108572824,0.0,0.0,0.10515872069767543,0.09920634542192731,0.26984127930232454,0.23015872069767543,0.4087301662990025,0.3313492366245815,0.10515872921262469,0.09920635393687657,0.26984126227242605,0.23015873772757395,0.4087301322392055,0.33134920256478445
